WC0168,22,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Vrouw,4.5,4.8,4.4,3.3,5.9,"Scholier of student, naam opleiding: …","Scholier of student, naam opleiding: …",1013AP,4.2,3.9,4.1,4.1,2.5,2.2,2.6,2.1,2.4,4.1,2.3,3.2,1,1,1,1,1,1,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0169,44,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Agnostisch,Man,3.0,4.0,4.8,5.4,4.4,Mbo (niveau 1-4),Gedeeltelijk / geen betaald werk vanwege gezondheidsproblemen,1081HV,3.3,2.9,3.1,3.1,4.0,3.7,4.1,3.5,3.8,3.2,3.7,3.5,2,2,2,2,1,2,2,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0170,36,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Vrouw,3.1,4.9,5.2,5.0,4.9,HBO,Vrijwilligerswerk,1055BZ,4.0,3.6,3.8,3.8,3.7,3.4,3.8,3.2,3.5,3.8,3.4,3.6,2,2,1,2,1,2,1,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0171,27,Man,Verenigd Koninkrijk,Verenigd Koninkrijk,Verenigd Koninkrijk,Anders (specificeer): Brits,Brits,Geen religie,Man,4.1,4.3,3.9,3.8,5.7,"Universiteit (Bachelor, Master, of hoger)",Betaalde baan (fulltime),1017PT,4.0,3.7,3.9,3.9,2.9,2.6,3.0,2.4,2.7,3.9,2.6,3.3,1,1,1,2,1,1,1,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0172,59,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Christendom,Man,2.9,4.2,5.5,5.8,4.2,Havo/Vwo,Gedeeltelijk / geen betaald werk vanwege gezondheidsproblemen,1107CL,3.3,2.9,3.1,3.1,4.2,3.9,4.3,3.7,4.0,3.2,3.9,3.6,2,2,2,2,1,3,2,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0173,35,Vrouw,Ghana,Nederland,Nederland,Anders (specificeer): Ghanees,Nederlands,Christendom,Vrouw,3.8,4.8,4.6,4.4,5.0,Mbo (niveau 1-4),Zorg voor het huishouden (eventueel kinderen),1104BD,3.9,3.5,3.7,3.7,3.3,3.0,3.4,2.8,3.1,3.8,3.0,3.4,1,2,1,2,1,2,1,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0174,24,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Man,4.3,4.6,4.3,3.5,5.6,HBO,"Scholier of student, naam opleiding: …",1072LN,4.1,3.8,4.0,4.0,2.7,2.4,2.8,2.2,2.5,4.0,2.4,3.2,1,1,1,1,1,1,1,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0175,52,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Vrouw,2.5,4.0,5.3,6.3,3.8,Vmbo/Mavo,Gedeeltelijk / geen betaald werk vanwege gezondheidsproblemen,1062CT,3.4,3.0,3.2,3.2,4.6,4.3,4.7,4.2,4.5,3.3,4.3,3.8,2,3,2,3,2,3,2,1,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0176,31,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Vrouw,3.5,4.5,4.8,4.8,4.9,"Universiteit (Bachelor, Master, of hoger)",Betaalde baan (fulltime),1019PK,3.7,3.3,3.5,3.5,3.6,3.3,3.7,3.1,3.4,3.6,3.3,3.5,1,2,2,2,1,2,1,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0177,71,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Christendom,Vrouw,3.7,5.7,6.0,3.1,5.2,Mbo (niveau 1-4),Gepensioneerd of met prepensioen,1035AB,4.5,4.1,4.3,4.3,2.4,2.1,2.5,1.9,2.2,4.3,2.1,3.2,1,1,0,1,1,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0178,26,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Man,4.2,4.4,4.0,3.7,5.8,HBO,Betaalde baan (fulltime),1056KL,4.0,3.7,3.9,3.9,2.8,2.5,2.9,2.3,2.6,3.9,2.5,3.2,1,1,1,1,1,1,1,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0179,45,Man,Nederland,Suriname,Nederland,Surinaams,Nederlands,Geen religie,Man,3.2,4.1,4.9,5.3,4.6,Havo/Vwo,Betaalde baan (fulltime),1107ZA,3.4,3.0,3.2,3.2,3.9,3.6,4.0,3.4,3.7,3.3,3.6,3.5,2,2,2,2,1,2,2,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0180,39,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Boeddhisme,Vrouw,2.9,4.4,5.2,5.5,4.4,Mbo (niveau 1-4),Zorg voor het huishouden (eventueel kinderen),1057BG,3.4,3.0,3.2,3.2,4.0,3.7,4.1,3.5,3.8,3.3,3.7,3.5,2,2,2,2,1,2,2,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0181,23,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Non-binary,4.6,4.9,4.5,3.2,6.0,"Scholier of student, naam opleiding: …","Scholier of student, naam opleiding: …",1095TL,4.2,3.9,4.1,4.1,2.4,2.1,2.5,2.0,2.3,4.1,2.2,3.2,1,1,0,1,1,1,1,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0182,57,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Agnostisch,Man,2.9,3.9,5.3,6.0,4.1,"Universiteit (Bachelor, Master, of hoger)",Gedeeltelijk / geen betaald werk vanwege gezondheidsproblemen,1075CR,3.3,2.9,3.1,3.1,4.4,4.1,4.5,3.9,4.2,3.2,4.1,3.7,2,3,2,2,2,2,2,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0183,34,Vrouw,Turkije,Turkije,Nederland,Turks,Nederlands,Islam,Vrouw,3.4,4.2,4.0,4.9,5.1,"Universiteit (Bachelor, Master, of hoger)",Gedeeltelijk betaalde baan (parttime),1092AC,3.5,3.1,3.3,3.3,3.7,3.4,3.8,3.2,3.5,3.4,3.4,3.4,2,2,1,2,1,2,1,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0184,28,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Man,3.8,4.5,4.4,4.3,5.4,HBO,Betaalde baan (fulltime),1078DE,3.9,3.5,3.7,3.7,3.2,2.9,3.3,2.7,3.0,3.8,2.9,3.4,1,2,1,2,1,1,1,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0185,49,Vrouw,Nederland,Indonesië,Nederland,Anders (specificeer): Indo-Europees,Nederlands,Christendom,Vrouw,2.7,4.2,5.1,5.7,4.3,Havo/Vwo,Geen betaald werk om andere redenen (bv. vanwege onvrijwillige werkloosheid of vrijwilligerswerk),1059GH,3.4,3.0,3.2,3.2,4.1,3.8,4.2,3.6,3.9,3.3,3.8,3.6,2,2,2,2,1,2,2,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0186,25,Vrouw,Brazilië,Nederland,Nederland,Anders (specificeer): Braziliaans,Nederlands,Christendom,Vrouw,4.3,5.1,4.7,3.6,5.7,"Universiteit (Bachelor, Master, of hoger)","Scholier of student, naam opleiding: …",1011CD,4.2,3.9,4.1,4.1,2.8,2.5,2.9,2.3,2.6,4.1,2.5,3.3,1,1,1,1,1,1,1,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0187,62,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Christendom,Man,3.6,5.5,5.7,3.4,5.0,Vmbo/Mavo,Gepensioneerd of met prepensioen,1023AD,4.4,4.0,4.2,4.2,2.6,2.3,2.7,2.1,2.4,4.2,2.3,3.3,1,1,1,1,0,1,1,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0188,37,Vrouw,Marokko,Marokko,Nederland,Marokkaans,Nederlands,Islam,Vrouw,3.5,4.6,4.2,4.7,5.0,Mbo (niveau 1-4),Betaalde baan (fulltime),1063EP,3.7,3.3,3.5,3.5,3.5,3.2,3.6,3.0,3.3,3.6,3.2,3.4,1,2,2,2,1,2,1,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0189,30,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Man,3.3,4.7,5.0,5.1,4.8,"Universiteit (Bachelor, Master, of hoger)",Betaalde baan (fulltime),1077AG,3.8,3.4,3.6,3.6,3.8,3.5,3.9,3.3,3.6,3.7,3.5,3.6,2,2,1,2,1,2,2,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0190,55,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Vrouw,2.8,3.9,5.4,6.1,4.0,Mbo (niveau 1-4),Gedeeltelijk / geen betaald werk vanwege gezondheidsproblemen,1105BK,3.2,2.8,3.0,3.0,4.5,4.2,4.6,4.0,4.3,3.1,4.2,3.7,2,3,2,3,1,2,2,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0191,24,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Man,4.1,4.5,4.1,3.8,5.7,HBO,Gedeeltelijk betaalde baan (parttime),1053MN,4.0,3.7,3.9,3.9,2.9,2.6,3.0,2.4,2.7,3.9,2.6,3.3,1,1,1,2,1,1,1,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0192,46,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Boeddhisme,Man,2.7,4.4,5.3,5.6,4.5,Havo/Vwo,Vrijwilligerswerk,1058KJ,3.5,3.1,3.3,3.3,4.1,3.8,4.2,3.6,3.9,3.4,3.8,3.6,2,2,2,2,1,2,2,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0193,33,Vrouw,Nederland,Suriname,Nederland,Surinaams,Nederlands,Christendom,Vrouw,3.9,4.9,4.6,4.1,5.3,"Universiteit (Bachelor, Master, of hoger)",Betaalde baan (fulltime),1102CC,4.0,3.6,3.8,3.8,3.1,2.8,3.2,2.6,2.9,3.8,2.8,3.3,1,2,1,1,1,1,1,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0194,70,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Christendom,Man,3.8,5.8,6.0,2.8,5.2,Vmbo/Mavo,Gepensioneerd of met prepensioen,1021XZ,4.5,4.1,4.3,4.3,2.1,1.8,2.3,1.7,2.0,4.3,1.9,3.1,1,1,0,1,0,1,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0195,21,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Vrouw,4.7,4.8,4.3,3.1,6.1,"Scholier of student, naam opleiding: …","Scholier of student, naam opleiding: …",1098AW,4.3,4.0,4.2,4.2,2.4,2.1,2.5,2.0,2.3,4.2,2.2,3.2,1,1,0,1,1,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0196,42,Man,Turkije,Nederland,Nederland,Turks,Nederlands,Islam,Man,3.1,3.8,4.6,5.4,4.5,Mbo (niveau 1-4),Gedeeltelijk / geen betaald werk vanwege gezondheidsproblemen,1069PJ,3.3,2.9,3.1,3.1,4.0,3.7,4.1,3.5,3.8,3.2,3.7,3.5,2,2,2,2,1,2,2,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0197,29,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Vrouw,3.4,4.7,4.9,4.9,4.8,HBO,Betaalde baan (fulltime),1073PG,3.7,3.3,3.5,3.5,3.7,3.4,3.8,3.2,3.5,3.6,3.4,3.5,2,2,1,2,1,2,1,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0198,64,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Christendom,Vrouw,3.5,5.5,5.7,3.4,5.0,Basisonderwijs,Zorg voor het huishouden (eventueel kinderen),1025GH,4.4,4.0,4.2,4.2,2.6,2.3,2.7,2.1,2.4,4.2,2.3,3.3,1,1,1,1,0,1,1,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0199,26,Vrouw,Marokko,Marokko,Marokko,Marokkaans,Marokkaans,Islam,Vrouw,3.7,4.6,4.2,4.5,5.2,Mbo (niveau 1-4),Gedeeltelijk betaalde baan (parttime),1066BB,3.8,3.4,3.6,3.6,3.4,3.1,3.5,2.9,3.2,3.7,3.1,3.4,1,2,2,1,1,2,1,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0200,40,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Man,3.2,4.0,4.7,5.2,4.7,"Universiteit (Bachelor, Master, of hoger)",Betaalde baan (fulltime),1018LL,3.4,3.0,3.2,3.2,3.8,3.5,3.9,3.3,3.6,3.3,3.5,3.4,2,2,1,2,1,2,2,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0201,34,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Vrouw,2.8,4.9,5.2,5.1,4.8,HBO,Gedeeltelijk betaalde baan (parttime),1054XW,3.9,3.5,3.7,3.7,3.8,3.5,3.9,3.3,3.6,3.8,3.4,3.6,2,2,1,2,1,2,2,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0202,28,Man,Turkije,Turkije,Nederland,Turks,Nederlands,Islam,Man,3.5,4.1,3.8,4.5,5.3,"Universiteit (Bachelor, Master, of hoger)",Betaalde baan (fulltime),1091GR,3.5,3.1,3.4,3.3,3.4,3.1,3.5,2.9,3.2,3.4,3.1,3.3,1,2,2,1,1,2,1,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0203,45,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Christendom,Vrouw,2.4,5.3,6.1,5.8,4.2,Mbo (niveau 1-4),Zorg voor het huishouden (eventueel kinderen),1068BC,4.2,3.8,4.1,4.0,4.2,3.9,4.3,3.7,4.0,4.1,3.8,4.0,2,2,2,2,1,3,2,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0204,22,Man,Nederland,Suriname,Nederland,Surinaams,Nederlands,Geen religie,Man,4.8,4.5,4.2,3.2,6.1,"Scholier of student, naam opleiding: …","Scholier of student, naam opleiding: …",1012NP,4.1,3.9,4.0,4.0,2.5,2.2,2.6,2.1,2.4,4.0,2.3,3.2,1,1,1,1,0,1,1,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0205,52,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Agnostisch,Man,3.1,3.9,4.5,6.2,3.9,Havo/Vwo,Gedeeltelijk / geen betaald werk vanwege gezondheidsproblemen,1102LD,3.2,2.8,3.0,3.0,4.5,4.2,4.6,4.1,4.4,3.1,4.2,3.7,2,3,2,3,1,2,2,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0206,67,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Christendom,Vrouw,3.9,5.8,5.9,2.9,5.1,Basisonderwijs,Gepensioneerd of met prepensioen,1024VG,4.5,4.1,4.3,4.3,2.2,1.9,2.4,1.8,2.1,4.3,2.0,3.2,1,1,0,1,1,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0207,31,Vrouw,Marokko,Marokko,Nederland,Marokkaans,Nederlands,Islam,Vrouw,3.6,4.6,4.1,4.8,4.9,HBO,Betaalde baan (fulltime),1061AS,3.8,3.4,3.6,3.6,3.6,3.3,3.7,3.1,3.4,3.7,3.3,3.5,2,2,1,2,0,2,1,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0208,25,Man,Duitsland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Man,4.2,4.3,3.9,3.8,5.8,"Universiteit (Bachelor, Master, of hoger)","Scholier of student, naam opleiding: …",1018EV,3.9,3.6,3.8,3.8,2.9,2.6,3.0,2.4,2.7,3.8,2.6,3.2,1,1,1,2,1,1,1,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0209,41,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Ik wil het liever niet zeggen,Vrouw,2.9,4.2,4.8,5.5,4.4,Mbo (niveau 1-4),Geen betaald werk om andere redenen (bv. vanwege onvrijwillige werkloosheid of vrijwilligerswerk),1057DJ,3.4,3.0,3.2,3.2,4.0,3.7,4.1,3.5,3.8,3.3,3.7,3.5,2,2,2,2,1,2,2,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0210,20,Vrouw,Polen,Polen,Polen,Anders (specificeer): Pools,Pools,Christendom,Vrouw,4.5,5.1,4.7,3.5,5.5,"Scholier of student, naam opleiding: …","Scholier of student, naam opleiding: …",1072PA,4.3,4.0,4.2,4.2,2.7,2.4,2.8,2.2,2.5,4.2,2.4,3.3,1,1,1,1,1,1,1,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0211,38,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Man,3.3,4.0,4.3,4.9,4.7,HBO,Gedeeltelijk / geen betaald werk vanwege gezondheidsproblemen,1033SC,3.6,3.2,3.4,3.4,3.7,3.4,3.8,3.2,3.5,3.5,3.4,3.5,2,2,1,2,1,2,1,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0212,29,Vrouw,Verenigd Koninkrijk,Nederland,Nederland,Nederlands,Nederlands,Agnostisch,Non-binary,4.1,4.8,4.4,4.1,6.0,"Universiteit (Bachelor, Master, of hoger)",Betaalde baan (fulltime),1016BX,4.0,3.7,3.9,3.9,3.1,2.8,3.2,2.6,2.9,3.9,2.8,3.4,1,2,1,1,1,1,1,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0213,55,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Christendom,Man,2.7,4.4,5.5,5.9,4.1,Mbo (niveau 1-4),Gedeeltelijk / geen betaald werk vanwege gezondheidsproblemen,1106DP,3.3,2.9,3.1,3.1,4.3,4.0,4.4,3.8,4.1,3.2,4.0,3.6,2,3,2,2,2,2,2,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0214,24,Vrouw,Suriname,Suriname,Nederland,Surinaams,Nederlands,Hindoeïsme,Vrouw,3.8,4.9,4.6,4.3,5.2,HBO,Gedeeltelijk betaalde baan (parttime),1104AB,4.0,3.6,3.8,3.8,3.2,2.9,3.3,2.7,3.0,3.8,2.9,3.4,1,2,1,2,1,1,1,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0215,48,Man,Nederland,Indonesië,Nederland,Anders (specificeer): Indo-Europees,Nederlands,Geen religie,Man,3.0,3.8,4.9,5.7,4.3,Havo/Vwo,Betaalde baan (fulltime),1058GT,3.4,3.0,3.2,3.2,4.1,3.8,4.2,3.6,3.9,3.3,3.8,3.6,2,2,2,2,1,2,2,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0216,33,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Vrouw,3.2,4.7,5.0,5.2,4.6,"Universiteit (Bachelor, Master, of hoger)",Gedeeltelijk / geen betaald werk vanwege gezondheidsproblemen,1078HJ,3.8,3.4,3.6,3.6,3.8,3.5,3.9,3.3,3.6,3.7,3.5,3.6,2,2,1,2,1,2,2,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0217,26,Man,Marokko,Marokko,Marokko,Marokkaans,Marokkaans,Islam,Man,3.7,4.2,3.7,4.6,5.4,Mbo (niveau 1-4),Betaalde baan (fulltime),1067ZA,3.6,3.2,3.4,3.4,3.5,3.2,3.6,3.0,3.3,3.5,3.2,3.4,1,2,2,1,1,2,1,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0218,63,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Christendom,Vrouw,3.5,5.5,5.7,3.4,5.0,Vmbo/Mavo,Gepensioneerd of met prepensioen,1025CC,4.4,4.0,4.2,4.2,2.6,2.3,2.7,2.1,2.4,4.2,2.3,3.3,1,1,1,1,0,1,1,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0219,21,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Vrouw,4.6,4.9,4.5,3.1,5.9,"Scholier of student, naam opleiding: …","Scholier of student, naam opleiding: …",1098SJ,4.2,3.9,4.1,4.1,2.4,2.1,2.5,2.0,2.3,4.1,2.2,3.2,1,1,0,1,1,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0220,42,Man,Nederland,Turkije,Nederland,Turks,Nederlands,Islam,Man,3.1,3.9,4.6,5.4,4.5,Mbo (niveau 1-4),Gedeeltelijk / geen betaald werk vanwege gezondheidsproblemen,1081KB,3.3,2.9,3.1,3.1,4.0,3.7,4.1,3.5,3.8,3.2,3.7,3.5,2,2,2,2,1,2,2,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0221,36,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Boeddhisme,Vrouw,3.0,5.0,5.3,5.0,4.9,"Universiteit (Bachelor, Master, of hoger)",Vrijwilligerswerk,1013NG,4.0,3.6,3.8,3.8,3.7,3.4,3.8,3.2,3.5,3.8,3.4,3.6,2,2,1,2,1,2,1,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0222,27,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Man,4.0,4.4,4.0,4.0,5.7,HBO,Betaalde baan (fulltime),1055PE,3.9,3.6,3.8,3.8,3.0,2.7,3.1,2.5,2.8,3.8,2.7,3.3,1,2,1,1,1,1,1,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0223,49,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Vrouw,2.6,4.1,5.0,6.0,4.0,Havo/Vwo,Geen betaald werk om andere redenen (bv. vanwege onvrijwillige werkloosheid of vrijwilligerswerk),1069MA,3.2,2.8,3.0,3.0,4.4,4.1,4.5,3.9,4.2,3.1,4.1,3.6,2,3,2,2,2,2,2,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0224,30,Man,Ghana,Ghana,Nederland,Anders (specificeer): Ghanees,Nederlands,Christendom,Man,3.9,4.7,4.3,4.2,5.0,Mbo (niveau 1-4),Gedeeltelijk betaalde baan (parttime),1103EK,3.9,3.5,3.7,3.7,3.2,2.9,3.3,2.7,3.0,3.8,2.9,3.4,1,2,1,2,1,1,1,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0225,23,Vrouw,Nederland,Marokko,Nederland,Marokkaans,Nederlands,Islam,Vrouw,3.7,4.8,4.4,4.4,5.1,HBO,"Scholier of student, naam opleiding: …",1066CS,3.9,3.5,3.7,3.7,3.3,3.0,3.4,2.8,3.1,3.8,3.0,3.4,1,2,1,2,1,2,1,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0226,58,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Agnostisch,Man,2.9,4.0,5.2,5.8,4.2,"Universiteit (Bachelor, Master, of hoger)",Gedeeltelijk / geen betaald werk vanwege gezondheidsproblemen,1075BJ,3.3,2.9,3.1,3.1,4.2,3.9,4.3,3.7,4.0,3.2,3.9,3.6,2,2,2,2,1,3,2,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0227,35,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Vrouw,3.4,4.5,4.9,4.9,4.8,HBO,Betaalde baan (fulltime),1019GM,3.7,3.3,3.5,3.5,3.7,3.4,3.8,3.2,3.5,3.6,3.4,3.5,2,2,1,2,1,2,1,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0228,72,Man,Nederland,Nederland,Nederland,Nederlands,Nederlands,Christendom,Man,3.8,5.6,6.0,2.8,5.2,Mbo (niveau 1-4),Gepensioneerd of met prepensioen,1034ZE,4.5,4.1,4.3,4.3,2.1,1.8,2.3,1.7,2.0,4.3,1.9,3.1,1,1,0,1,0,1,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0229,26,Vrouw,Brazilië,Brazilië,Brazilië,Anders (specificeer): Braziliaans,Braziliaans,Christendom,Vrouw,4.3,5.0,4.6,3.6,5.6,"Universiteit (Bachelor, Master, of hoger)",Betaalde baan (fulltime),1017DL,4.2,3.9,4.1,4.1,2.8,2.5,2.9,2.3,2.6,4.1,2.5,3.3,1,1,1,1,1,1,1,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0230,44,Man,Nederland,Suriname,Nederland,Surinaams,Nederlands,Geen religie,Man,3.2,4.1,4.7,5.3,4.6,Havo/Vwo,Betaalde baan (fulltime),1107HE,3.4,3.0,3.2,3.2,3.9,3.6,4.0,3.4,3.7,3.3,3.6,3.5,2,2,2,2,1,2,2,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC0231,39,Vrouw,Nederland,Nederland,Nederland,Nederlands,Nederlands,Geen religie,Vrouw,2.8,4.3,5.1,5.6,4.3,Mbo (niveau 1-4),Zorg voor het huishouden (eventueel kinderen),1056EZ,3.3,2.9,3.1,3.1,4.1,3.8,4.2,3.6,3.9,3.2,3.8,3.5,2,2,2,2,1,2,2,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
