"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","prtvtcat","prtvtdbe","prtvtdbg","prtvtgch","prtvtbcy","prtvtecz","prtvede1","prtvede2","prtvtddk","prtvtgee","prtvtees","prtvtdfi","prtvtdfr","prtvtcgb","prtvtahr","prtvtfhu","prtvtcie","prtvtcis","prtvtcit","prtvblt1","prtvblt2","prtvblt3","prtvtalv","prtvtme","prtvtgnl","prtvtbno","prtvtdpl","prtvtcpt","prtvtrs","prtvtcse","prtvtfsi","prtvtdsk","contplt","wrkprty","wrkorg","badge","sgnptit","pbldmn","bctprd","pstplonl","clsprty","prtcldat","prtcldbe","prtcldbg","prtclgch","prtclbcy","prtclecz","prtclede","prtclddk","prtclgee","prtclfes","prtclefi","prtclffr","prtclcgb","prtclahr","prtclghu","prtcleie","prtclcis","prtcldit","prtclblt","prtclalv","prtclme","prtclfnl","prtclbno","prtclhpl","prtclept","prtclrs","prtclcse","prtclfsi","prtcldsk","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgdnbat","rlgdnbe","rlgdnach","rlgdncy","rlgdnade","rlgdnafi","rlgdngb","rlgdnhu","rlgdnie","rlgdnais","rlgdnlt","rlgdnlv","rlgdme","rlgdnnl","rlgdnno","rlgdnapl","rlgdnrs","rlgdnase","rlgdnask","rlgblge","rlgdnme","rlgdebat","rlgdebe","rlgdeach","rlgdecy","rlgdeade","rlgdeafi","rlgdegb","rlgdehu","rlgdeie","rlgdeais","rlgdelt","rlgdelv","rlgdeme","rlgdenl","rlgdeno","rlgdeapl","rlgders","rlgdease","rlgdeask","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","ctzshipd","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","blgetmg","facntr","fbrncntc","mocntr","mbrncntc","admdw","vteurmmb","vteumbgb","vteubcmb","evpdemp","pdempyr","lvpntyr","evlvptn","lvptnyr","evmar","maryr","bthcld","nbthcld","fcldbrn","ycldbyr","ngchld","ygcdbyr","ggchld","admge","ageadlt","agemage","ageoage","iaglptn","iagmr","iagpnt","iagrtr","tygledu","tyglvp","tygmr","tygpnt","tygrtr","tolvpnt","tochld","towkht","anvcld","alvgptn","acldnmr","aftjbyc","advcyc","plnftr","hhmmb","gndr","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","gndr10","gndr11","gndr12","gndr13","gndr14","gndr15","yrbrn","agea","yrbrn2","yrbrn3","yrbrn4","yrbrn5","yrbrn6","yrbrn7","yrbrn8","yrbrn9","yrbrn10","yrbrn11","yrbrn12","yrbrn13","yrbrn14","yrbrn15","rshipa2","rshipa3","rshipa4","rshipa5","rshipa6","rshipa7","rshipa8","rshipa9","rshipa10","rshipa11","rshipa12","rshipa13","rshipa14","rshipa15","rshpsts","rshpsgb","lvgptnea","dvrcdeva","marsts","marstgb","maritalb","chldhhe","domicil","eisced","edulvlb","edlveat","edlvebe","edlvebg","edlvdch","edlvgcy","edlvdcz","edubde1","eduade2","eduade3","edlvddk","edlvdee","edlvges","edlvdfi","edlvdfr","educgb1","edubgb2","edagegb","edlvehr","edlvdhu","edlvdie","edlvdis","edlveit","edlvdlt","edlvdlv","edlvdme","edlvenl","edlvdno","edlvgpl","edlvdpt","edlvdrs","edlvdse","edlvesi","edlvdsk","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","mainact","mnactic","crpdwk","pdjobev","pdjobyr","emplrel","emplno","wrkctra","estsz","jbspv","njbspv","wkdcorga","iorgact","wkhct","icwhct","wkhtot","nacer2","tporgwk","isco08","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","iincsrc","eiscedp","edulvlpb","edlvpeat","edlvpebe","edlvpebg","edlvpdch","edlvpgcy","edlvpdcz","edupbde1","edupade2","edupade3","edlvpddk","edlvpdee","edlvpfes","edlvpdfi","edlvpdfr","edupcgb1","edupbgb2","edagepgb","edlvpehr","edlvpdhu","edlvpdie","edlvpdis","edlvpeit","edlvpdlt","edlvpdlv","edlvpdme","edlvpenl","edlvpdno","edlvpfpl","edlvpdpt","edlvpdrs","edlvpdse","edlvpesi","edlvpdsk","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","isco08p","emprelp","wkhtotp","eiscedf","edulvlfb","edlvfeat","edlvfebe","edlvfebg","edlvfdch","edlvfgcy","edlvfdcz","edufbde1","edufade2","edufade3","edlvfddk","edlvfdee","edlvffes","edlvfdfi","edlvfdfr","edufcgb1","edufbgb2","edagefgb","edlvfehr","edlvfdhu","edlvfdie","edlvfdis","edlvfeit","edlvfdlt","edlvfdlv","edlvfdme","edlvfenl","edlvfdno","edlvffpl","edlvfdpt","edlvfdrs","edlvfdse","edlvfesi","edlvfdsk","emprf14","occf14b","eiscedm","edulvlmb","edlvmeat","edlvmebe","edlvmebg","edlvmdch","edlvmgcy","edlvmdcz","edumbde1","edumade2","edumade3","edlvmddk","edlvmdee","edlvmfes","edlvmdfi","edlvmdfr","edumcgb1","edumbgb2","edagemgb","edlvmehr","edlvmdhu","edlvmdie","edlvmdis","edlvmeit","edlvmdlt","edlvmdlv","edlvmdme","edlvmenl","edlvmdno","edlvmfpl","edlvmdpt","edlvmdrs","edlvmdse","edlvmesi","edlvmdsk","emprm14","occm14b","atncrse","anctry1","anctry2","region","regunit","frprtpl","gvintcz","poltran","ifredu","ifrjob","evfredu","evfrjob","fvgabc","infqbst","grspnum","grsplet","netinum","netilet","grspfr","netifr","frlgrsp","frlneti","occinfr","topinfr","btminfr","wltdffr","recskil","recexp","recknow","recimg","recgndr","sofrdst","sofrwrk","sofrpr","sofrprv","ppldsrv","jstprev","pcmpinj","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","inwdds","inwmms","inwyys","inwshh","inwsmm","inwdde","inwmme","inwyye","inwehh","inwemm","inwtm","domain","prob","stratum","psu"
"ESS9e03_2",9,"3.2","23.11.2023",25550,"NL",1.016773,0.8396569,0.8618326,0.7236437,240,3,6666,6,7,6,2,1,3,2,3,5,8,7,4,7,5,7,1,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,2,6,10,9,6,8,8,8,1,1,5,1,9,2,2,2,9,8,6,8,5,2,3,2,3,3,1,8,6,1,1,,,,,,,,,,,,,,1,,,,,,6,66,,,,,,,,,,,,,,6666,,,,,,7,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"DUT","000",2,1,"6666",1,"6666",1,1,,,1,1961,1973,1,1973,1,1973,1,2,1977,1983,3,2007,6,2,24,40,65,24,25,26,65,22,20,20,20,64,25,35,55,1,4,4,4,9,8,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,1948,70,1951,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,66,66,66,,,1,,2,2,66,,1,1,3,2,213,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,8,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2004,1,66666,1,3,1,59,8,6,40,1,42,52,4,9333,2,2,6,6,1,4,5,2,4,2,212,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,8,2,66666,6,666,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,6,2,212,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,3,66,2,11040,555555,"NL42",2,5,2,3,6,5,10,8,2,2,666666666,66,2150,66,6,-2,666666666,3200,-2,3,-3,2,2,3,4,2,1,4,2,2,4,2,2,2,3,5,2,4,2,3,3,4,3,4,2,2,2,1,2,1,3,3,1,2,4,3,10,2018,8,59,3,10,2018,9,56,55,,0.00024058604,2483,17791
"ESS9e03_2",9,"3.2","23.11.2023",25642,"NL",1.016773,0.6420266,0.8618326,0.55331945,30,5,30,7,6,7,2,3,7,3,5,7,7,7,5,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,6,5,8,8,4,7,7,7,1,1,4,2,10,2,2,2,88,7,10,8,6,4,8,2,2,2,3,7,7,2,66,,,,,,,,,,,,,,6666,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"DUT","000",2,1,"6666",1,"6666",3,1,,,1,1978,1969,1,1975,1,1978,1,3,1981,1986,4,2010,6,1,18,50,888,0,0,0,60,15,0,0,0,0,0,40,0,5,5,4,4,9,7,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,1952,66,1955,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,66,66,66,,,3,,6,1,4,,4,1,5,7,720,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,20,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2018,1,66666,1,4,1,20,6,0,40,1,40,84,1,3351,2,2,6,6,2,4,8,1,4,5,520,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2522,1,28,2,213,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,1,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,3,66,1,11040,555555,"NL42",2,4,4,4,10,10,7,6,2,2,666666666,66,2200,66,6,0,666666666,666666666,0,8,8,3,3,3,3,3,3,2,2,2,4,5,4,4,1,5,1,3,1,2,6,2,4,2,3,3,3,2,3,3,3,2,2,2,1,21,9,2018,10,50,21,9,2018,11,59,68,,0.00024058604,2483,17824
"ESS9e03_2",9,"3.2","23.11.2023",25683,"NL",1.0137978,1.2132163,0.8618326,1.0455893,15,4,150,6,5,7,2,2,3,3,3,6,7,7,7,6,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,6,4,9,7,5,3,6,7,2,3,2,3,5,2,2,2,6,4,4,7,4,4,3,2,2,2,3,6,6,1,6,,,,,,,,,,,,,,25,,,,,,6,66,,,,,,,,,,,,,,6666,,,,,,8,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"6666",1,"6666",6666,"DUT","ARA",1,2,"MA",2,"MA",2,1,,,1,8888,0,2,6666,2,6666,2,66,6666,6666,66,6666,6,1,20,40,65,888,22,25,65,16,16,18,18,50,30,40,888,3,3,3,3,9,6,88,1,9,9,9,9,9,9,9,9,9,9,9,9,,,9999,999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,,,99,99,99,99,99,99,99,99,99,99,99,99,,,99,,2,2,6,,6,2,1,3,322,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,88,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6666,1,66666,2,4,1,88888,6,6,888,1,40,41,4,7000,2,2,6,6,3,1,88,2,99,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,,9999,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,99,9,99999,9,999,88,8888,,,,,,,,,,,,,,,,,,,,,,,,,,8888,,,,,,,,1,88,88,8888,,,,,,,,,,,,,,,,,,,,,,,,,,8888,,,,,,,,3,66,1,21130,11040,"NL32",2,3,3,3,5,5,5,5,1,2,777777777,77,777777777,77,-1,-1,3000,2200,-1,0,-1,-1,3,4,4,4,3,3,2,2,2,3,2,3,3,3,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,3,2,2,10,10,2018,18,10,10,10,2018,18,41,31,,0.00024129207,2512,18534
"ESS9e03_2",9,"3.2","23.11.2023",25768,"NL",1.0443921,1.0666636,0.8618326,0.9192855,30,5,150,7,7,6,3,3,2,3,2,6,9,9,6,6,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,2,2,9,9,7,7,7,8,2,1,5,1,9,1,1,1,8,9,5,9,7,4,3,1,1,2,2,2,6,2,66,,,,,,,,,,,,,,6666,,,,,,2,66,,,,,,,,,,,,,,6666,,,,,,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"DUT","000",2,1,"6666",1,"6666",1,1,,,1,2008,2006,1,2007,1,2015,1,2,2016,2017,66,6666,6,2,21,45,70,22,28,30,65,18,21,19,19,60,24,45,70,5,5,5,4,9,3,4,2,1,1,1,6,6,6,6,6,6,6,6,6,,,1988,30,1988,2016,2017,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,1,2,2,66,66,66,66,66,66,66,66,66,,,1,,1,2,66,,1,6,4,7,710,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,16,1,0,0,0,0,0,0,1,0,0,0,0,8,8,6,6,6666,2,0,6,1,2,66666,10,10,666,2,20,75,5,5164,2,1,2,1,2,1,7,2,2,7,710,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,3355,1,55,2,212,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,3,66,2,213,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,1,5,1,11040,555555,"NL41",2,4,4,3,9,8,6,5,1,2,2000,66,1400,66,0,-2,666666666,1600,0,0,0,3,4,4,3,4,3,4,1,2,5,4,2,2,2,6,1,2,3,2,5,1,3,6,1,1,2,2,2,3,4,1,1,3,2,20,11,2018,15,2,20,11,2018,16,25,80,,0.0002342237,2492,17638
"ESS9e03_2",9,"3.2","23.11.2023",25776,"NL",1.0112909,1.2102163,0.8618326,1.0430039,120,5,360,7,7,3,1,1,3,1,3,3,7,4,3,3,7,8,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,4,8,3,2,3,7,4,1,1,5,3,3,2,2,2,8,8,8,8,4,4,2,2,1,2,3,8,7,1,4,,,,,,,,,,,,,,20,,,,,,6,66,,,,,,,,,,,,,,6666,,,,,,7,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"6666",2,"SR",1983,"DUT","000",1,2,"SR",2,"SR",3,1,,,1,1994,1994,1,2002,2,6666,1,4,1997,2015,0,6666,6,2,18,50,0,24,25,25,65,20,18,18,18,0,30,50,0,5,5,5,5,9,2,6,1,2,2,1,1,2,6,6,6,6,6,6,6,,,1975,44,1975,1997,1998,2011,2015,6666,6666,6666,6666,6666,6666,6666,,,1,2,2,2,2,66,66,66,66,66,66,66,,,4,,6,2,6,,6,6,1,3,322,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,14,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,1,1,7,7,40,1,52,47,4,8332,2,1,2,2,3,1,9,2,1,3,322,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,3221,2,30,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,3,66,1,72050,11040,"NL41",2,3,1,1,2,2,3,3,1,2,2500,66,2000,66,-3,-3,2700,2300,-3,0,0,0,4,3,3,4,3,4,2,2,4,4,2,2,3,4,1,3,4,2,4,1,2,1,1,1,3,1,3,3,5,1,2,1,2,2,1,2019,13,49,2,1,2019,15,42,106,,0.00024189021,2470,19149
"ESS9e03_2",9,"3.2","23.11.2023",25781,"NL",0.9968743,1.1572586,0.8618326,0.9973632,60,5,90,6,6,7,2,1,1,1,1,6,7,8,6,6,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,6,4,7,5,6,7,8,7,1,1,5,2,3,2,2,2,3,5,4,7,6,4,2,1,2,3,1,6,7,1,1,,,,,,,,,,,,,,1,,,,,,6,66,,,,,,,,,,,,,,6666,,,,,,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"DUT","000",2,1,"6666",1,"6666",3,1,,,1,1977,1983,1,1983,1,1983,1,1,1986,6666,3,2012,6,1,19,55,70,21,25,27,65,18,18,18,16,50,25,39,60,3,1,1,2,9,9,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,1958,60,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,66,66,66,66,66,66,66,66,66,66,66,66,,,66,,2,2,5,,5,1,4,4,312,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,13,0,0,0,0,1,0,0,1,0,0,0,0,5,5,2,1,2013,1,66666,1,4,2,66666,5,2,18,1,20,64,4,9112,2,2,6,6,2,6,3,3,66,66,6666,,,,,,,,,,,,,,,,,,,,,,,,,,6666,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,1,113,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,7,1,113,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,66,2,11040,11070,"NL11",2,3,3,3,8,3,8,8,3,2,666666666,66,1400,66,6,-3,666666666,1700,0,3,0,3,3,3,2,1,3,2,2,1,4,3,3,3,3,6,2,5,3,4,3,3,2,4,3,2,4,3,5,2,4,2,3,3,2,13,11,2018,14,7,13,11,2018,15,21,73,,0.0002453884,2502,18300
"ESS9e03_2",9,"3.2","23.11.2023",25865,"NL",0.9822051,1.3347837,0.8618326,1.1503601,120,5,30,7,7,5,2,3,3,3,3,8,8,7,6,6,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,2,1,2,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,3,6,7,8,7,8,7,8,1,1,5,1,8,2,2,2,5,6,8,7,4,4,4,2,2,2,3,3,2,2,66,,,,,,,,,,,,,,6666,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"DUT","000",2,1,"6666",1,"6666",3,1,,,1,1989,1956,1,1972,1,1972,1,2,1973,1974,4,2003,6,2,20,41,75,30,30,32,67,18,22,22,24,65,22,40,70,3,4,4,4,9,7,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,1944,74,1946,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,66,66,66,,,1,,2,2,66,,1,1,4,3,322,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,13,0,0,0,0,0,1,0,1,0,0,0,0,6,6,2,1,1999,1,66666,1,3,2,66666,8,2,40,1,40,85,1,2320,2,2,6,6,2,6,5,2,6,6,610,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,2,212,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,2,9,6,610,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,3,66,2,11040,555555,"NL22",2,4,4,3,8,8,6,6,3,3,666666666,66,30000,66,6,0,666666666,666666666,0,1,-2,3,4,3,2,2,1,4,2,2,4,4,2,4,2,3,2,2,3,3,4,2,2,3,3,2,3,2,2,2,4,2,3,3,2,17,10,2018,11,50,17,10,2018,13,42,109,,0.00024905326,2481,17843
"ESS9e03_2",9,"3.2","23.11.2023",25909,"NL",1.0011212,0.78228116,0.8618326,0.6741954,60,5,120,7,7,4,3,2,3,2,2,6,6,6,5,5,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,2,2,2,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,3,5,8,7,4,4,4,4,3,1,4,2,2,2,2,2,6,6,4,8,5,4,3,2,2,2,3,7,3,2,66,,,,,,,,,,,,,,6666,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"DUT","000",2,1,"6666",1,"6666",2,2,,,1,1985,1996,1,1996,1,1997,1,3,1998,1999,0,6666,6,1,18,45,67,23,28,28,63,18,20,20,23,58,26,36,63,5,4,4,2,9,6,5,1,2,2,1,2,6,6,6,6,6,6,6,6,,,1966,52,1971,1998,1999,1999,6666,6666,6666,6666,6666,6666,6666,6666,,,1,2,2,2,66,66,66,66,66,66,66,66,,,1,,2,2,66,,1,6,4,6,610,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,16,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,1,12,7,6,36,1,38,65,4,3321,2,1,2,2,2,1,8,1,1,5,520,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2651,2,888,3,321,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,2,4,2,212,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,2,4,1,11040,555555,"NL42",2,3,3,3,8,7,5,3,1,2,6600,66,3800,66,1,0,6400,666666666,0,0,-2,-1,4,4,3,2,2,3,2,3,4,2,2,3,2,5,2,3,4,3,3,3,2,3,2,2,4,3,3,5,4,2,1,4,3,24,10,2018,19,5,24,10,2018,20,1,55,,0.00024434744,2474,17735
"ESS9e03_2",9,"3.2","23.11.2023",25962,"NL",1.0137978,1.2165383,0.8618326,1.0484524,30,5,120,8,7,5,3,1,1,2,1,6,6,6,6,6,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,6,5,6,6,6,5,7,7,3,2,5,2,2,2,2,2,5,7,4,7,7,1,3,2,2,2,3,7,5,2,66,,,,,,,,,,,,,,6666,,,,,,2,66,,,,,,,,,,,,,,6666,,,,,,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"DUT","SPA",2,1,"6666",1,"6666",1,55,,,1,2016,2016,1,2017,2,6666,2,66,6666,6666,66,6666,6,1,20,40,70,21,24,28,65,16,16,18,18,50,30,40,70,5,5,5,5,9,7,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,1998,20,2000,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,66,66,66,,,3,,6,2,6,,6,2,4,2,213,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,2,1,2,66666,4,0,40,1,40,47,4,5223,2,2,6,6,3,1,2,2,1,2,212,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,66,2,66666,6,666,2,213,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,2,4,1,113,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,66,2,11040,555555,"NL33",2,2,2,2,6,8,7,6,1,2,1500,66,1200,66,-2,-2,2000,1600,-1,2,-1,3,4,4,3,2,2,3,2,2,5,3,3,3,3,2,3,3,3,3,4,3,5,2,2,3,2,3,2,3,2,2,3,4,2,12,12,2018,12,0,12,12,2018,12,35,33,,0.00024129207,2512,18473
"ESS9e03_2",9,"3.2","23.11.2023",26008,"NL",0.9822051,0.81111056,0.8618326,0.69904155,240,5,30,7,7,8,2,3,3,3,3,5,7,7,5,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,6,10,8,5,6,9,9,1,1,5,1,7,2,2,3,6,6,4,9,6,4,3,2,2,2,2,10,6,1,1,,,,,,,,,,,,,,1,,,,,,6,66,,,,,,,,,,,,,,6666,,,,,,7,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"DUT","000",2,1,"6666",1,"6666",3,2,,,1,1950,8888,2,6666,1,1963,1,2,1967,1968,4,2008,6,2,17,40,67,23,22,26,65,0,16,18,16,55,24,60,50,4,4,4,4,9,7,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,1949,69,1949,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,66,66,66,,,1,,2,2,66,,1,2,3,2,229,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,14,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2013,1,66666,2,4,1,45,7,5,40,1,40,58,1,2651,2,2,6,6,2,4,6,2,4,1,113,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,88,8888,,,,,,,,,,,,,,,,,,,,,,,,,,8888,,,,,,,,2,88,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,3,66,2,11040,555555,"NL22",2,3,3,2,5,7,7,9,2,2,666666666,66,2400,66,6,0,666666666,666666666,0,2,-2,0,4,4,4,3,4,3,3,4,5,4,2,3,2,5,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,5,9,2018,15,52,5,9,2018,17,6,71,,0.00024905326,2481,17960
